course_title,course_code,university,country,source_url,academic_year,semester,semester_normalized,study_level,credits,credit_system,ects_credits,aims,course_content,learning_outcomes,assessment_methods,literature
Corporate Governance,GRA 6542,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6542/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"This course provides a broad overview of recent issues in corporate governance. It addresses the situation where the firm's stakeholders (such as its owners, creditors, management, employees, and society at large) disagree on how to use the firm's resources. The potential conflicts of interest between stakeholders create a corporate governance problem and can produce welfare losses for the firm and for society as a whole. We will primarily study the corporate governance problem in terms of principal-agent relationships between the owners, the creditors, the board, the management team and other stakeholders. We revise theoretical models about corporate governance and examine the ways in which they can be tested using available data. We also discuss key empirical findings in corporate governance, as well as more detailed individual cases. The course also addresses the most recent developments in regulations concerning corporate governance (e.g. corporate governance codes from various countries). It places particular emphasis on the stakeholder view of corporate governance, sustainability, corporate social responsibility, environmental, social and governance standards, and socially responsible investment. We also discuss the recent regulation concerning climate mitigation and adaptation, as well as recent developments on board diversity and the gender balance on boards. The course will go beyond the usual analysis of listed firms with dispersed ownership and use examples of private firms, including family firms.","The corporate governance problem: What is it, where does it come from and how serious is it? How do firms convey information to outsiders - and why do we still have asymmetric information issues in spite of that? What is the link between corporate governance and corporate finance? Endogeneity issues in the study of corporate governance issues. How do we measure the effect of corporate governance - and how do we make sure the relationship is causal? Ownership structure: Does it matter if owners are small or large, whether they are individuals or institutions, and whether they are long-term or short-term? Why are large owners both a problem and a blessing for small owners and vice versa? Can firms survive without owners? How does the ownership structure interact with the firm's Corporate Social Responsibility (CSR)? The market for corporate control: Do takeover threats reduce the corporate governance problem? Do mergers reduce agency costs, or are they just driven by them? Fund activism: Do private equity funds, mutual funds, hedge funds, and pension funds influence the governance of the firms they invest in? How do governance goals interact with the focus on diversification and cost minimization? What are the strategies available to institutional investors that want to take an active role in corporate governance? Board composition: Should boards be large or small, dominated by owners or managers, homogeneous or heterogeneous? What is the impact of recent regulations on board diversity, including mandatory gender balance quotas? Compensation: How does fixed pay vs. performance pay influence the corporate governance problem? Are CEOs paid excessively? Majority vs minority shareholders: What are the issues faced by minority shareholders when investing in firms controlled by large blockholders? Owners and creditors: How can owners hurt the creditors' best interests? What will creditors do to prevent this from happening? Who pays for this agency problem? Shareholders vs. stakeholders: Should the company focus narrowly on ""shareholder value"" or should other stakeholders also be explicitly considered? How important are corporate social responsibility and socially responsible investing? What are the implications of increasing sustainability concerns, and of environmental, social and governance (ESG) ratings? What are the most recent developments for nonfinancial reporting, in particular reporting on sustainability issues? What is the impact of new ""green"" standards for firms and investors? How can ""green"" standards contribute to climate mitigation and adaptation? How do the ""green"" standards also include additional concerns, such as the protection of biodiversity and marine life, reducing inequality and protecting labour rights? Private firms: How does the nature of the corporate governance problem differ between public (listed) and private (nonlisted) firms? Why do firms choose to stay private rather than go public? Family firms: What are the major governance problems for firms controlled by a family? How can they potentially affect firm performance? What are the special features of family firms, and how do they contribute to the economy? How do those features relate to sustainability and economic inequality concerns? Regulation: Should politicians interfere with corporate governance? For instance, does it make sense to have the Norwegian system of mandating at least 40% of each gender in the boardroom, and to ensure that 1/3 of the directors are employees? Why have more than 50 stock exchanges around the world issued recommendations for how to execute corporate governance? Why do many large corporations issue sustainability reports, and should we interpret the contents of those reports?","The major objective of the course is to train the student in understanding what a corporate governance problem is, how it can be discovered, how serious it is, and how it can be handled. Students should become familiar with the main theoretical insights and the empirical evidence concerning corporate governance issues. They should be particularly aware of recent developments in corporate governance, such as the focus on sustainability and corporate social responsibility. In particular, students should be aware of: the competing views on corporate governance, including the shareholder focus versus the stakeholder view; the importance of asymmetric information issues in corporate governance; the main corporate governance conflicts (shareholders vs managers, majority vs minority shareholders, shareholders vs debt holders, shareholders vs other stakeholders in the firm) and the key mechanisms addressing those conflicts; the concepts of corporate social responsibility and ethical investment; the most recent developments regarding sustainable development, impact investing, the EU ""green deal"", the EU taxonomy for sustainable investment, and ESG ratings; special governance issues affecting private firms and in particular family firms. A key learning outcome is to successfully use the theoretical and empirical insights gained during the course to reduce the value drain caused by weak governance. By the end of the course, students should be able to: identify and discuss specific governance issues in various real-life firms; understand and discuss the roles and interests of various stakeholders in the firm; understand and analyze important theoretical models in corporate governance; interpret and discuss empirical findings in corporate governance; understand and discuss the drivers of corporate governance regulations and the findings of the literature on ""law and finance""; understand the importance of considering all stakeholders in the firm, and explain the sources of sustainability and diversity regulation; use the broad overview of the stakeholder view of corporate governance and the knowledge of recent sustainability, diversity and governance regulations to update the strategies of real-life firms; understand the ""Nordic model of corporate governance"" and discuss its advantages and challenges; understand the role of institutional investors in the governance of the firms in their portfolio and in driving sustainability concerns; understand the importance and economic role of special ownership types, such as family firms; understand and analyze the implications of corporate governance issues for the valuation of firms and returns to investors in those firms. An important goal is to help students reflect on the financial and ethical implications of decisions made by firm insiders and outsiders. Those decisions can affect both individual wealth and social welfare. By the end of the course, students should be able to predict and analyze potential issues that can affect the firm, its owners and other economic agents. They should also be able to discuss optimal governance solutions for various firms. The examples and empirical results used in the course will cover a broad range of geographical areas, and we will also discuss regulations from many countries. Students should be able to understand and analyze governance practices in an international context. Students should also have a general overview of recent developments concerning sustainable investment, nonfinancial reporting and ESG criteria, and be able to apply that knowledge to real-life situations. They should also be familiar with recent developments in corporate governance regulation, including rules about board diversity, and with the increasingly active governance role of institutional investors.",Exam category: Submission Form of assessment: Submission PDF Exam/hand-in semester: First Semester Weight: 30 Grouping: Group (2 - 3) Duration: 1 Semester(s) Comment: Group write-ups based on given topics. Exam code: GRA 65422 Grading scale: ECTS Resit: Examination when next scheduled course Exam category: School Exam Form of assessment: Written School Exam - pen and paper Exam/hand-in semester: First Semester Weight: 70 Grouping: Individual Support materials: BI-approved exam calculator Simple calculator Bilingual dictionary Duration: 3 Hour(s) Exam code: GRA 65423 Grading scale: ECTS Resit: Examination when next scheduled course,
International Finance,GRA 6552,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6552/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"The overall goal of the course it to provide the participants with a sound understanding of foreign exchange markets and their role for the economy. The course is relevant for decision making by investors in the international arena, policymakers and multinational firms. Investors and firms are increasingly becoming exposed to the international economy. This creates both opportunities and challenges for firms, investors and policymakers. A sound understanding of international markets is needed to deal with these opportunities and challenges. With increased globalization, markets have become more important and more complex. No models are able to capture this complexity. Multinational corporations that operate in this complex environment, need to critically assess different models and show their limitations with empirical tests. Similarly, policymakers and investors need to understand the environment where they operate. In the first part of the course, the students learn about the history and organization of international financial markets, with special emphasis on the foreign exchange market. In the second part, students learn different models for exchange rate determination, with special emphasis on macroeconomic determinants of exchange rates. The third part of the course will give students knowledge on issues in corporate finance, like capital budgeting, in an international setting. The second half of the course focuses more on the currency risk premia in order to understand exchange rates. First, students will learn about the market microstructure approach to exchange rates. Then, the course will go through different investment strategies involving exchange rates, and students will learn how to understand exchange rates through the lens of modern asset pricing. An important goal of the course will be to shed light on the long-term sustainability of fiscal and monetary policies in open economies, and of solutions to business problems faced by multinational corporations.","Background: international monetary system. Foreign exchange markets. International trade and capital flows. International markets for short-term debt instruments. Parity relations: Covered and Uncovered Interest rate Parity, Purchasing Power Parity, International Fisher effect. Testing parity conditions. Currency risk premia: sources and variation. Carry trading and currency momentum. Creating and evaluating international investment strategies. International capital budgeting. Capital structure and cost of capital. ESG in currency investing Exchange rate determination. Foreign exchange microstructure: dealer behavior, liquidity and price formation. Exchange rates, macro, financial intermediation and order flow. Explaining exchange rate movements. During the course, the students will acquire the following skills: Understand why FX-rates fluctuate. Produce and evaluate FX-rate forecasts. Calculating the value of multinational companies. Understand the importance of heterogeneity of market participants for determination of exchange rates. Create and evaluate investment strategies involving exchange rates. Be able to evaluate different sources of variation in currency risk premia and the implications for the macroeconomy.","Understand predictions and shortcomings of economic models in an international environment. Ability to apply results from academic research to real-life problems in international finance. Study of topics in different fields as asset pricing, market microstructure and corporate finance, all applied to an international setting. Master advanced digital computational tools: programming softwares to implement quantitative strategies, and data analysis softwares to test and interpret models. Develop the ability to identify, structure and implement sustainable business models and solutions for multinational corporations.",Exam category: Submission Form of assessment: Submission PDF Exam/hand-in semester: First Semester Weight: 40 Grouping: Group (3 - 5) Duration: 1 Semester(s) Comment: Group project Exam code: GRA 65526 Grading scale: ECTS Resit: Examination when next scheduled course Exam category: School Exam Form of assessment: Written School Exam - pen and paper Exam/hand-in semester: First Semester Weight: 60 Grouping: Individual Support materials: BI-approved exam calculator Simple calculator Bilingual dictionary Duration: 3 Hour(s) Exam code: GRA 65527 Grading scale: ECTS Resit: Examination when next scheduled course,
Fintech,GRA 6559,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6559/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"Financial technology (Fintech) refers to the digitalization and technological innovations in the financial industry, which has transformed and continues to disrupt financial markets, institutions and services, as well as offers alternative payment systems using digital currencies. The aim of this course is threefold: (i) to cover the origins and the current trends of Fintech in all aspects of the financial industry, (ii) to envision the potentials of technology in improving financial services and the efficiency of financial markets, and (iii) to understand the potential threats and risks posed by digitalization. Several new financial technology companies aim to decentralize current financial systems and markets, while others pose threats to the traditional financial institutions whose services rely more on the human factors and less on the information technology. Facing these threats, the incumbent financial institutions respond by modernizing their services through embracing Fintech and digitalizing their services. The course will give students the necessary insight into the Fintech revolution, opportunities, and threats and prepare them for Developing and presenting their own Fintech ideas Working for Fintech companies that aim to offer new financial services Working for traditional financial institutions that aim to embrace digitalization Working with regulators that aim to design rules which minimize the potential threats of decentralization without hindering the benefits of digitalization","The course will cover the following topics: Money and its functions. Payment: how it used to work, how it works in fintech domain, key players in fintech domain, regulations such as psd2, financial inclusion, cashless society The role of financial institutions Bank lending and fintech lending Blockchain: how it works, digital currency, Libra, initial coin offering, smart contracts, Fintech in equities Foreign exchange and fintech Fintech in futures, forwards, and swaps Fintech in commodities Fintech applications in options Startup financing Fintech in a global setting Fintech and regulation Social issues Blockchain: how it works, digital currency, Libra, initial coin offering, smart contracts,","The student will Understand the role of banks and Fintech companies Understand the regulatory challenges posed by Fintech Understand the role of fintech in addressing social issues such as sustainability, wealth inequality and unbanked population The student will be able to Evaluate the impact of Fintech on the strategies and performance of both banks and Fintech companies Analyze Fintech companies and ideas The students will be able to Identify opportunities and develop and present their own Fintech ideas","Exam category: Activity, Oral Form of assessment: Presentation Exam/hand-in semester: First Semester Weight: 40 Grouping: Group (3 - 5) Duration: 1 Semester(s) Comment: Presentation: Fintech business idea Exam code: GRA 65594 Grading scale: ECTS Resit: Examination when next scheduled course Exam category: School Exam Form of assessment: Structured Test Exam/hand-in semester: First Semester Weight: 60 Grouping: Individual Support materials: Bilingual dictionary Duration: 3 Hour(s) Exam code: GRA 65595 Grading scale: ECTS Resit: Examination when next scheduled course",
Strategic Asset Allocation,GRA 6560,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6560/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"Strategic asset allocation (SAA) is one of the most challenging problems in finance. It deals with long-term investment, that is, how households, pension funds, and sovereign wealth funds--for example the Norwegian sovereign wealth fund that is managed by Norges Bank Investment Management--should allocate their wealth across large asset classes. The difficulty of the problem stems partly from the lack of sufficient data to be able to assess different strategies over long periods of time. For this reason, state-of-the-art practices require a deep understanding of both static and dynamic asset pricing theories, good knowledge of empirical facts, and the ability to combine the above with econometric and advanced financial modeling. In this course, we will go over key elements, theories, and modern practices of SAA. We will start with the objective, framework, and importance of SAA. We will cover practical aspects of mean-variance investing, move to dynamic theories and models, then to the modern approach of factor investing, ""alpha"" generation, and, if time permits, alternative investments. The course oscillates between the normative practice of an investor achieving its objective and the positive approach of trying to understand the statistical properties of asset prices and returns.","The course will cover the following topics (provided enough time): The problem and objective of strategic asset allocation Static investment strategies Long-run investing Dynamic asset allocation Factor theory, factors, and factor investing Equities and bonds Generating ""alpha"" Alternative investments (if time permits) Sustainability and SAA (if time permits)","The students by the end of the course will know The main elements and importance of an asset allocation strategy The main theories, both static and dynamic, regarding the equilibrium relation between risk and return, underpinning strategic asset allocation Relevant empirical and historical facts about asset returns that are necessary to consider for strategic asset allocation The students by the end of the course will be able to Formulate an asset allocation problem, characterize the optimal strategy, and understand the connection between optimal strategy and assumptions Implement, evaluate the past performance, and simulate the future performance of a strategy The students by the end of the course will be able to analyze an asset allocation problem, tailored to the needs of the investor, and propose and present clearly and coherently a strategy.",Exam category: Submission Form of assessment: Submission other than PDF Exam/hand-in semester: First Semester Weight: 40 Grouping: Group (2 - 3) Duration: 1 Semester(s) Comment: Group project/assignment on strategic asset allocation Exam code: GRA 65602 Grading scale: ECTS Resit: Examination when next scheduled course Exam category: School Exam Form of assessment: Written School Exam - pen and paper Exam/hand-in semester: First Semester Weight: 60 Grouping: Individual Support materials: BI-approved exam calculator Simple calculator Bilingual dictionary Duration: 3 Hour(s) Comment: Mid-term school exam under supervision Exam code: GRA 65603 Grading scale: ECTS Resit: Examination when next scheduled course,
"ESG and Sustainability Disclosure, Reporting and Regulation",GRA 6566,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6566/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"The course introduces the history and various concepts of ESG/Sustainability and provide an overview of UN and EU policy frameworks on the matter provides an overview of the voluntary frameworks used to assess, disclose and report on ESG/Sustainability matters provides in dept coverage of EU/EEA Sustainability laws Analyse challanges and opportunities in Sustainability financing. aims to familiarize students with applying ESG classifications, disclosure and performance rules to listed companies.","Introduction to the history and concepts for ESG/Sustainability, UN and EU policy frameworks and major international ESG guidelines Sustainability classification rules (TR, SFDR, others) Sustainability disclosure rules (voluntary/mandatory) including CSRD/ESRS and NFDR. Sustainability performance rules (CSDDD etc.) Critical analysis of Sustainability finance","By the end of the course, the students will be familiar with key concepts in ESG/Sustainability be familiar with voluntary frameworks to report ESG metrics and sustainability performance (TF be familiar with EU/EEA law on Sustainability including the carbon emission and trading system (ETS), the Taxonomy Regulation (TR), NFRD/CSRD/ESRS, CSDDD, SFDR, MiFID II Sustainability Rules, the Green Benchmark Regulation and the Green Bonds Regulation as well as other relevant rules. Be familiar with key international documents on social standards/human right compliance in business The students shall be able to identify activities and operations which may impact environmental and/or social objectives (ESG/Sustainability factors) identify ESG/Sustainability factors that may have financial implications (""Sustainability risk"") apply EU/EEA classification rules (including TR with technical annexes) to determine if activities are sustainable. Understand the scope and main scontent of disclosure requirements in CSRD/ESRS, TR and SFDR. Understand the scope, main content and legal impact of the general performance requirements on sustainability for large companies (CSDDD etc.) The students will understand the overall system of ESG/Sustainability law (the set of interacting classification, disclosure and performance rules) and be able to assist business enterprises in ESG/Sustainability matters (including strategic planing and compliance). Students will be prepared to follow and engage in the discsourse on future develpoment on ESG/Sustainability standards.","Exam category: Activity, Oral Form of assessment: Presentation Exam/hand-in semester: First Semester Weight: 30 Grouping: Group/Individual (1 - 4) Duration: 1 Semester(s) Comment: Grades will be based on group work performance Exam code: GRA 65662 Grading scale: ECTS Resit: Examination when next scheduled course Exam category: School Exam Form of assessment: Written School Exam - digital Exam/hand-in semester: First Semester Weight: 70 Grouping: Individual Support materials: Bilingual dictionary Duration: 3 Hour(s) Exam code: GRA 65663 Grading scale: ECTS Resit: Examination when next scheduled course",
Game Theory,GRA 6664,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6664/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"Firms frequently operate in strategic environments. In such environments performance depends on the decisions of the agent as well as the decisions of its competitors. Game theory is the formal analysis of strategic decision making. This course teaches you the main principles of game theory, while developing your ability to think and act in strategic environments. You learn to formulate optimal business strategies, taking into account that your competitors are also formulating rational business strategies. A wide range of business applications are used. These include price setting, contract design, agency relations, voting in boards, auctions, bargaining, advertising, and reputation building.",Game forms Dominant and rationalizable strategies Nash equilibrium Dynamic games Repeated games Games with asymmetric information Signalling and reputation Students will participate in two game experiments.,"Students will: Gain a proper understanding of game theoretic concepts and modelling: covering equilibrium in static and dynamic games, with varying information structures. Be able to apply game models to the analysis of decisions in various business environments. Students will aquire the tools needed to operate profitably in strategic environments by: Bidding sensibly in different auctions formats Applying well founded strategies in bargaining situations Responding appropriately to competitors' pricing strategies in various small markets Building and sustaining reputation in repeated business relations Using and interpreting strategic communication in effective ways Responding sensibly to threats and promises of competitors Organizing contractual relations intelligently with respect to property rights and investments Students will be able to critically assess weaknesses and strengths of game models applied to business decisions, as well as common non-standard alternatives, based on available evidence.",Exam category: School Exam Form of assessment: Written School Exam - pen and paper Exam/hand-in semester: First Semester Weight: 100 Grouping: Individual Support materials: BI-approved exam calculator Simple calculator Bilingual dictionary Duration: 3 Hour(s) Exam code: GRA 66641 Grading scale: ECTS Resit: Examination when next scheduled course,
Environment and Sustainable Development,GRA 6665,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6665/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"Climate change, environmental degradation and the pollution of water and air stand as significant challenges of our time, both on a global and local scale. Considerable resources from both businesses and governments are dedicated to new green interventions and environmental protection. This calls for a critical evaluation: Do these policies effectively address the issues, or are resources wasted on ineffective pollution control measures? If so, how can the policies be improved? Environmental economics explores how economic activity and policy affect the environment in which we live. Certain choices in production and that households make result in pollution – such as vehicles exhausting emissions, which both degrade local air quality and contribute to global warming. However, pollution from economic activity is not inescapable. Policy can mandate companies to decrease emissions and motivate individuals to alter their behavior. But, there exists a trade-off: initiatives leading to a cleaner environment involve economic costs.. Then, how much should the society invest in pollution control? Is achieving zero pollution a feasible goal, or should we tolerate some level of pollution due to the economic benefits it brings? This course aims to equip students – the future business consultants and political advisors – with analytical skills required for making informed decisions. Through a combination of lectures, seminar exercises, and individual studies, students will gain the necessary knowledge to navigate these complex issues.",Main topics are: Pollution targets and policy instruments Environmental and technology policies Pollution control under uncertainty International environmental problems and agreements Climate change economics and integrated assessment models Environmental macroeconomics,"The aim of this course is to provide an understanding of the core topics in environmental economics and sustainable development. Students will gain knowledge about: Key concepts in environmental economics The optimal level of environmental pollution The classical environmental policies such as carbon taxes, emission quota markets and pollution standards Which environmental policies work and which do not The dynamics of international environmental agreements The economics of climate change The overall goal is that students should be able to facilitate firms and policy makers in making better choices. Students should be able to: Identify the economic effects and problems related to a pollutant Prescribe a best response for a firm and/or the government to an environmental problem Critically assess the effectiveness of environmental policies Students should be able to: analyze the efficient political tools to solve environmental problems within an economic framework apply economic principles to analyze and address complex environmental challenges use relevant economic concepts and methods in academic discussions of climate change bridge the gap between technical economic analysis and real-world environmental decision-making.",Exam category: School Exam Form of assessment: Written School Exam - pen and paper Exam/hand-in semester: First Semester Weight: 100 Grouping: Individual Support materials: BI-approved exam calculator Simple calculator Bilingual dictionary Duration: 3 Hour(s) Exam code: GRA 66651 Grading scale: ECTS Resit: Examination when next scheduled course,
International Macroeconomics and Trade,GRA 6672,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6672/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"International macroeconomics and trade offers an introduction to advanced open-economy macroeconomics and international trade. Norway is a small, open economy, and understanding how the Norwegian economy is affected by international economic trends, shocks and policy regimes is crucial for any student who wishes to understand economic development in the short and long term. In an integrated world economy, location of production is determined by countries’ comparative advantages, the degree of scale economies as well as trade costs. At the macro level, international trade go hand in hand with international lending and borrowing, and we have seen debt-induced economic crises many times in recent history. In this course, we will analyze questions of crucial importance to small important economies like Norway from different perspectives, to shed light on both advantages and disadvantages of international economic cooperation. This course combines insights from two broad fields of economics, namely international macroeconomics and international trade. Students will learn concepts and tools from both fields, and will use them to investigate key questions related to international economic affairs. Why do some countries accumulate high foreign debt while others maintain foreign wealth? Can foreign debt accumulation be sustainable? What happens when a country is thrown into an economic crisis? How does globalization impact countries’ welfare? What are the consequences of trade liberalization? Who lose and who gain from multinational production? The course will be of interest to students of economics and finance. In the lectures, we will develop advanced economic models to shed light on empirical questions. It is highly recommended that students have some background in economics and math at a sufficient level, corresponding to GRA 6031 Microeconomics or similar.","The course consists of three parts. The first part (50%) introduces international trade. The second part (〜20%) deals with current account determination, while the third part (〜30%) studies real exchange rates. The lectures on international trade will cover topics such as comparative advantages, new trade theory, trade and growth and foreign direct investments. In international macro, the course will touch upon topics such as current account sustainability, real exchange rate determination, persistent differences in living standards, exchange rate regimes and currency unions, and policy responses to international economic crises.","Upon completion of this course, students should: Be familiar with the main conceptual frameworks within international macoeconomics and international trade. Have an overview of central topics within these field. Be able to discuss similarities and differences between the theoretical frameworks used in international macroeconomics and international trade. Be familier with macroeconomic trends over the last few decades that are important for understanding the economy today, and about how economic crises can arise and spread throughout the global economy. Upon completion of this course, students should: Be able to use various versions of the two-period model of a small opten economy to analyze questions about current account determination, real exchange rate determination, and and adjustment to temporary shocks in a setting with downward nominal wage rigidity and various exchange rate regimes. Be able to analyze trade data and trace consequences of trade liberalization for international trade. Be able to to analyze the location decisions of multinational enterprises and their choices to serve markets though exports or foreign direct investments. Understand how to evaluate model predictions empirically and how to evaluate empirical facts in light of the theoretical framework. Upon completion of this course, students should: Be able to critically evaluate popular theories and hypotheses about international macroeconomics and international trade. Be able to present a theoretical framework and discuss how to relate the model predictions to empirical findings. Be able to assess which theoretical frameworks that are most appropriate to answer various questions within international macroeconomics and international trade.",Exam category: School Exam Form of assessment: Written School Exam - pen and paper Exam/hand-in semester: First Semester Weight: 100 Grouping: Individual Support materials: BI-approved exam calculator Simple calculator Bilingual dictionary Duration: 3 Hour(s) Exam code: GRA 66721 Grading scale: ECTS Resit: Examination when next scheduled course,
Supply Chain Risk Management,GRA 6723,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6723/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"Today’s turbulent environment has put supply chain risk management (SCRM) on top of the strategic agenda in many organizations across industries and sectors. As a result, SCRM, and more recently the related term, supply chain resilience (SCRES), have become one of the fastest growing research streams within the SCM field. Supply chains are increasingly complex, with many interdependent actors crossing organizational and national boundaries. The risk of disruptions between supply and demand increases, and SCRM needs to include the global supply chain. Furthermore, SCRM needs to balance social, environmental, and economical sustainability goals. To cope with these challenges, collaborative strategies are critical but challenging.",Key concepts and frameworks Strategies – traditional and new approaches Tools and analytical models Different contexts – applications and implications,"To understand and appreciate the importance of SCRM and SCRES in an organization To understand, explain, compare, and evaluate key theoretical perspectives, concepts, models, and frameworks To apply appropriate perspectives, models, frameworks, and tools To develop and implement appropriate strategies that support the organization’s overall strategy and sustainability goals To communicate and behave in a professional manner To understand SCRM and SCRES in different contexts To understand the relationship between SCRM and SCRES and sustainability","Exam category: Submission Form of assessment: Submission PDF Exam/hand-in semester: First Semester Weight: 60 Grouping: Group (2 - 3) Duration: 1 Semester(s) Comment: Term paper. Group size may vary depending on class size. In special cases, students can also write the term paper alone. Exam code: GRA 67236 Grading scale: ECTS Resit: Examination when next scheduled course Exam category: Submission Form of assessment: Submission PDF Exam/hand-in semester: First Semester Weight: 40 Grouping: Individual Duration: 3 Hour(s) Comment: Digital home-exam Exam code: GRA 67237 Grading scale: ECTS Resit: Examination when next scheduled course",
Causal Inference with Big Data,GRA 6845,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/GRA-6845/2026-autumn,2025,Autumn,winter,Master,6,ECTS,6,"In the 21st century, information is created, digitized and stored at unprecedented rates. The access to high-dimensional large data sets – “Big Data” – has opened up new possibilities for business analytics and economic research. Massive datasets alone are, however, insufficient to answer fundamental questions within business and economics. Using the potential outcome framework, we explore various methods useful for causal inference in the Big Data era. We discuss the promise and pitfalls of large-scale experimentation and consider empirical applications relevant for business and policy analysis.","The course covers the following topics: What is big data? The potential outcome framework Large-scale experimentation Noncompliance Treatment effect heterogeneity False positives, p-hacking and publication bias Regression discontinuity designs Supplementary analysis High-dimensional data","After having completed this course, students should be familiar with the potential outcome framework and microeconometric methods useful for answering “what if” questions using Big Data. Students learn the distinction between causal models and predictive models. Students learn how large data sets should be used for decision making. Students receive hands-on experience by replicating and extending published research papers. Students learn how to critically discuss empirical research of the Big Data era. They are trained to pay particular attention to the underlying assumptions of the methods used and the empirical implementation.",Exam category: Submission Form of assessment: Submission other than PDF Exam/hand-in semester: First Semester Weight: 40 Grouping: Group/Individual (1 - 3) Duration: 1 Semester(s) Comment: This submission is composed of different assigned tasks from the semester. Information will be given during the class. Exam code: GRA 68455 Grading scale: ECTS Resit: Examination when next scheduled course Exam category: Submission Form of assessment: Submission PDF Exam/hand-in semester: First Semester Weight: 60 Grouping: Group/Individual (1 - 3) Duration: 30 Day(s) Comment: Term paper. Exam code: GRA 68456 Grading scale: ECTS Resit: Examination when next scheduled course,
